species,file_name,split
alauda arvensis,project_echo_bucket_1__region_2.000-4.000.wav,test
alauda arvensis,project_echo_bucket_3__region_8.000-10.000.mp3,test
alauda arvensis,project_echo_bucket_1__region_13.900-15.900.wav,train
alauda arvensis,project_echo_bucket_2__region_4.000-6.000.mp3,train
alauda arvensis,project_echo_bucket_3__region_14.000-16.000.mp3,train
alauda arvensis,project_echo_bucket_2__region_9.900-11.900.mp3,train
alauda arvensis,project_echo_bucket_3__region_0.000-2.000.mp3,train
alauda arvensis,project_echo_bucket_2__region_11.900-13.900.mp3,validation
alauda arvensis,project_echo_bucket_3__region_72.050-74.050.mp3,test
alauda arvensis,project_echo_bucket_2__region_0.000-2.000.mp3,train
alauda arvensis,project_echo_bucket_3__region_15.900-17.900.mp3,train
alauda arvensis,project_echo_bucket_3__region_5.900-7.900.mp3,validation
alauda arvensis,project_echo_bucket_1__region_70.050-72.050.wav,train
alauda arvensis,project_echo_bucket_2__region_6.000-8.000.mp3,test
alauda arvensis,project_echo_bucket_3__region_17.900-19.900.mp3,train
alauda arvensis,project_echo_bucket_3__region_13.900-15.900.mp3,train
alauda arvensis,project_echo_bucket_3__region_66.050-68.050.mp3,train
alauda arvensis,project_echo_bucket_3__region_2.000-4.000.mp3,validation
alauda arvensis,project_echo_bucket_3__region_10.000-12.000.mp3,train
alauda arvensis,project_echo_bucket_3__region_70.050-72.050.mp3,train
alauda arvensis,project_echo_bucket_2__region_1.900-3.900.mp3,validation
alauda arvensis,project_echo_bucket_2__region_12.000-14.000.mp3,train
alauda arvensis,project_echo_bucket_2__region_17.900-19.900.mp3,train
alauda arvensis,project_echo_bucket_3__region_19.900-21.900.mp3,train
alauda arvensis,project_echo_bucket_2__region_19.900-21.900.mp3,train
alauda arvensis,project_echo_bucket_2__region_10.000-12.000.mp3,validation
alauda arvensis,project_echo_bucket_2__region_66.050-68.050.mp3,train
alauda arvensis,project_echo_bucket_2__region_15.900-17.900.mp3,train
alauda arvensis,project_echo_bucket_2__region_72.050-74.050.mp3,test
alauda arvensis,project_echo_bucket_3__region_1.900-3.900.mp3,test
cophixalus exiguus,project_echo_bucket_3__region_164.250-166.250.mp3,train
cophixalus exiguus,project_echo_bucket_3__region_170.250-172.250.mp3,train
cophixalus exiguus,project_echo_bucket_3__region_190.150-192.150.mp3,validation
cophixalus exiguus,project_echo_bucket_2__region_174.250-176.250.mp3,train
cophixalus exiguus,project_echo_bucket_3__region_234.500-236.500.mp3,validation
cophixalus exiguus,project_echo_bucket_3__region_277.100-278.600.mp3,train
cophixalus exiguus,project_echo_bucket_2__region_267.500-269.500.mp3,train
cophixalus exiguus,project_echo_bucket_3__region_209.350-211.000.mp3,train
cophixalus exiguus,project_echo_bucket_2__region_277.100-278.600.mp3,train
cophixalus exiguus,project_echo_bucket_2__region_164.250-166.250.mp3,test
cophixalus exiguus,project_echo_bucket_1__region_180.250-182.250.wav,train
cophixalus exiguus,project_echo_bucket_3__region_86.250-88.250.mp3,train
cophixalus exiguus,project_echo_bucket_2__region_219.800-221.300.mp3,train
cophixalus exiguus,project_echo_bucket_3__region_267.500-269.500.mp3,train
cophixalus exiguus,project_echo_bucket_2__region_74.500-76.500.mp3,train
cophixalus exiguus,project_echo_bucket_2__region_154.250-156.250.mp3,train
cophixalus exiguus,project_echo_bucket_3__region_126.250-128.250.mp3,train
cophixalus exiguus,project_echo_bucket_2__region_190.150-192.150.mp3,validation
cophixalus exiguus,project_echo_bucket_3__region_219.800-221.300.mp3,train
cophixalus exiguus,project_echo_bucket_1__region_302.000-304.000.wav,train
cophixalus exiguus,project_echo_bucket_2__region_209.350-211.000.mp3,validation
cophixalus exiguus,project_echo_bucket_3__region_312.650-314.350.mp3,train
cophixalus exiguus,project_echo_bucket_2__region_312.650-314.350.mp3,test
cophixalus exiguus,project_echo_bucket_3__region_64.250-66.250.mp3,validation
cophixalus exiguus,project_echo_bucket_2__region_126.250-128.250.mp3,train
cophixalus exiguus,project_echo_bucket_2__region_234.500-236.500.mp3,test
cophixalus exiguus,project_echo_bucket_3__region_24.250-26.250.mp3,validation
cophixalus exiguus,project_echo_bucket_2__region_255.350-256.750.mp3,test
cophixalus exiguus,project_echo_bucket_3__region_302.000-304.000.mp3,test
cophixalus exiguus,project_echo_bucket_2__region_170.250-172.250.mp3,train
cophixalus exiguus,project_echo_bucket_2__region_86.250-88.250.mp3,train
cophixalus exiguus,project_echo_bucket_2__region_24.250-26.250.mp3,train
cophixalus exiguus,project_echo_bucket_3__region_28.500-30.500.mp3,test
cophixalus exiguus,project_echo_bucket_2__region_28.500-30.500.mp3,train
cophixalus exiguus,project_echo_bucket_2__region_8.250-10.250.mp3,train
cophixalus exiguus,project_echo_bucket_3__region_195.350-197.350.mp3,train
cophixalus exiguus,project_echo_bucket_3__region_8.250-10.250.mp3,train
cophixalus exiguus,project_echo_bucket_2__region_64.250-66.250.mp3,validation
cophixalus exiguus,project_echo_bucket_2__region_120.250-122.250.mp3,train
cophixalus exiguus,project_echo_bucket_2__region_289.650-291.650.mp3,validation
cophixalus exiguus,project_echo_bucket_3__region_120.250-122.250.mp3,train
cophixalus exiguus,project_echo_bucket_3__region_174.250-176.250.mp3,validation
cophixalus exiguus,project_echo_bucket_3__region_154.250-156.250.mp3,test
cophixalus exiguus,project_echo_bucket_3__region_150.500-152.500.mp3,validation
cophixalus exiguus,project_echo_bucket_2__region_195.350-197.350.mp3,train
cophixalus exiguus,project_echo_bucket_3__region_74.500-76.500.mp3,test
cophixalus exiguus,project_echo_bucket_2__region_150.500-152.500.mp3,train
cophixalus exiguus,project_echo_bucket_3__region_180.250-182.250.mp3,test
cophixalus exiguus,project_echo_bucket_1__region_203.050-204.350.wav,train
cophixalus exiguus,project_echo_bucket_3__region_255.350-256.750.mp3,train
cophixalus exiguus,project_echo_bucket_3__region_203.050-204.350.mp3,train
cophixalus exiguus,project_echo_bucket_3__region_116.500-118.500.mp3,test
cophixalus exiguus,project_echo_bucket_2__region_140.250-142.250.mp3,train
cophixalus exiguus,project_echo_bucket_3__region_289.650-291.650.mp3,train
cophixalus exiguus,project_echo_bucket_3__region_140.250-142.250.mp3,validation
cophixalus exiguus,project_echo_bucket_2__region_116.500-118.500.mp3,train
cophixalus exiguus,project_echo_bucket_2__region_252.500-254.500.mp3,test
cophixalus exiguus,project_echo_bucket_3__region_252.500-254.500.mp3,train
falco peregrinus,project_echo_bucket_3__region_44.000-46.000.mp3,validation
falco peregrinus,project_echo_bucket_2__region_8.000-10.000.mp3,train
falco peregrinus,project_echo_bucket_3__region_61.000-63.000.mp3,validation
falco peregrinus,project_echo_bucket_3__region_6.950-8.950.mp3,train
falco peregrinus,project_echo_bucket_2__region_24.000-26.000.mp3,train
falco peregrinus,project_echo_bucket_3__region_65.000-67.000.mp3,test
falco peregrinus,project_echo_bucket_2__region_42.000-44.000.mp3,test
falco peregrinus,project_echo_bucket_3__region_71.000-73.000.mp3,validation
falco peregrinus,project_echo_bucket_2__region_95.000-97.000.mp3,train
falco peregrinus,project_echo_bucket_3__region_12.000-14.000.mp3,train
falco peregrinus,project_echo_bucket_3__region_4.000-6.000.mp3,train
falco peregrinus,project_echo_bucket_3__region_26.000-28.000.mp3,train
falco peregrinus,project_echo_bucket_2__region_10.950-12.550.mp3,train
falco peregrinus,project_echo_bucket_3__region_42.000-44.000.mp3,test
falco peregrinus,project_echo_bucket_3__region_4.950-6.950.mp3,train
falco peregrinus,project_echo_bucket_3__region_5.450-6.900.mp3,validation
falco peregrinus,project_echo_bucket_3__region_53.000-55.000.mp3,train
falco peregrinus,project_echo_bucket_3__region_87.000-89.000.mp3,test
falco peregrinus,project_echo_bucket_3__region_32.000-34.000.mp3,train
falco peregrinus,project_echo_bucket_2__region_69.000-71.000.mp3,train
falco peregrinus,project_echo_bucket_3__region_6.000-8.000.mp3,train
falco peregrinus,project_echo_bucket_3__region_38.000-40.000.mp3,train
falco peregrinus,project_echo_bucket_3__region_99.000-101.000.mp3,validation
falco peregrinus,project_echo_bucket_2__region_67.000-69.000.mp3,test
falco peregrinus,project_echo_bucket_3__region_93.000-95.000.mp3,train
falco peregrinus,project_echo_bucket_3__region_55.000-57.000.mp3,validation
falco peregrinus,project_echo_bucket_1__region_8.950-10.950.wav,validation
falco peregrinus,project_echo_bucket_2__region_26.000-28.000.mp3,train
falco peregrinus,project_echo_bucket_2__region_83.000-85.000.mp3,test
falco peregrinus,project_echo_bucket_3__region_57.000-59.000.mp3,train
falco peregrinus,project_echo_bucket_2__region_36.000-38.000.mp3,train
falco peregrinus,project_echo_bucket_2__region_65.000-67.000.mp3,validation
falco peregrinus,project_echo_bucket_3__region_63.000-65.000.mp3,train
falco peregrinus,project_echo_bucket_2__region_5.450-6.900.mp3,train
falco peregrinus,project_echo_bucket_3__region_95.000-97.000.mp3,validation
falco peregrinus,project_echo_bucket_3__region_34.000-36.000.mp3,test
falco peregrinus,project_echo_bucket_3__region_89.000-91.000.mp3,test
falco peregrinus,project_echo_bucket_3__region_8.000-10.000.mp3,validation
falco peregrinus,project_echo_bucket_2__region_4.000-6.000.mp3,train
falco peregrinus,project_echo_bucket_2__region_40.000-42.000.mp3,test
falco peregrinus,project_echo_bucket_2__region_44.000-46.000.mp3,validation
falco peregrinus,project_echo_bucket_2__region_61.000-63.000.mp3,test
falco peregrinus,project_echo_bucket_2__region_4.950-6.950.mp3,validation
falco peregrinus,project_echo_bucket_2__region_101.000-103.000.mp3,validation
falco peregrinus,project_echo_bucket_2__region_103.000-104.750.mp3,test
falco peregrinus,project_echo_bucket_2__region_28.000-30.000.mp3,train
falco peregrinus,project_echo_bucket_3__region_103.000-104.750.mp3,validation
falco peregrinus,project_echo_bucket_2__region_63.000-65.000.mp3,test
falco peregrinus,project_echo_bucket_3__region_69.000-71.000.mp3,train
falco peregrinus,project_echo_bucket_3__region_8.950-10.950.mp3,train
falco peregrinus,project_echo_bucket_2__region_73.000-75.000.mp3,train
falco peregrinus,project_echo_bucket_2__region_30.000-32.000.mp3,validation
falco peregrinus,project_echo_bucket_3__region_10.950-12.550.mp3,test
falco peregrinus,project_echo_bucket_3__region_40.000-42.000.mp3,test
falco peregrinus,project_echo_bucket_2__region_6.000-8.000.mp3,train
falco peregrinus,project_echo_bucket_3__region_24.000-26.000.mp3,train
falco peregrinus,project_echo_bucket_1__region_10.000-12.000.wav,train
falco peregrinus,project_echo_bucket_3__region_10.000-12.000.mp3,train
falco peregrinus,project_echo_bucket_2__region_57.000-59.000.mp3,validation
falco peregrinus,project_echo_bucket_2__region_87.000-89.000.mp3,validation
falco peregrinus,project_echo_bucket_2__region_81.000-83.000.mp3,train
falco peregrinus,project_echo_bucket_2__region_32.000-34.000.mp3,train
falco peregrinus,project_echo_bucket_2__region_12.000-14.000.mp3,test
falco peregrinus,project_echo_bucket_3__region_81.000-83.000.mp3,train
falco peregrinus,project_echo_bucket_3__region_85.000-87.000.mp3,train
falco peregrinus,project_echo_bucket_2__region_85.000-87.000.mp3,train
falco peregrinus,project_echo_bucket_3__region_28.000-30.000.mp3,train
falco peregrinus,project_echo_bucket_3__region_101.000-103.000.mp3,train
falco peregrinus,project_echo_bucket_2__region_53.000-55.000.mp3,test
falco peregrinus,project_echo_bucket_3__region_73.000-75.000.mp3,train
falco peregrinus,project_echo_bucket_3__region_91.000-93.000.mp3,train
falco peregrinus,project_echo_bucket_2__region_91.000-93.000.mp3,train
falco peregrinus,project_echo_bucket_3__region_75.000-77.000.mp3,train
falco peregrinus,project_echo_bucket_2__region_38.000-40.000.mp3,train
falco peregrinus,project_echo_bucket_2__region_75.000-77.000.mp3,train
falco peregrinus,project_echo_bucket_2__region_6.950-8.950.mp3,train
falco peregrinus,project_echo_bucket_3__region_67.000-69.000.mp3,train
falco peregrinus,project_echo_bucket_2__region_71.000-73.000.mp3,train
falco peregrinus,project_echo_bucket_3__region_30.000-32.000.mp3,train
falco peregrinus,project_echo_bucket_3__region_83.000-85.000.mp3,test
falco peregrinus,project_echo_bucket_3__region_36.000-38.000.mp3,train
falco peregrinus,project_echo_bucket_2__region_55.000-57.000.mp3,train
falco peregrinus,project_echo_bucket_2__region_89.000-91.000.mp3,train
falco peregrinus,project_echo_bucket_2__region_99.000-101.000.mp3,train
falco peregrinus,project_echo_bucket_1__region_93.000-95.000.wav,train
falco peregrinus,project_echo_bucket_2__region_34.000-36.000.mp3,train
rattus norvegicus,project_echo_bucket_3__Rat_Audio_092.mp3,train
rattus norvegicus,project_echo_bucket_3__Rat_Audio_044.mp3,train
rattus norvegicus,project_echo_bucket_3__Rat_Audio_078.mp3,train
rattus norvegicus,project_echo_bucket_3__Rat_Audio_010.mp3,train
rattus norvegicus,project_echo_bucket_3__Rat_Audio_045.mp3,train
rattus norvegicus,project_echo_bucket_3__Rat_Audio_038.mp3,test
rattus norvegicus,project_echo_bucket_3__Rat_Audio_020.mp3,train
rattus norvegicus,project_echo_bucket_2__Rat_Audio_093.mp3,test
rattus norvegicus,project_echo_bucket_2__region_2.449-4.448.mp3,train
rattus norvegicus,project_echo_bucket_2__region_7.397-8.696.mp3,validation
rattus norvegicus,project_echo_bucket_3__Rat_Audio_065.mp3,train
rattus norvegicus,project_echo_bucket_2__Rat_Audio_070.mp3,train
rattus norvegicus,project_echo_bucket_3__Rat_Audio_025.mp3,train
rattus norvegicus,project_echo_bucket_3__Rat_Audio_064.mp3,train
rattus norvegicus,project_echo_bucket_2__Rat_Audio_039.mp3,train
rattus norvegicus,project_echo_bucket_2__Rat_Audio_091.mp3,train
rattus norvegicus,project_echo_bucket_2__Rat_Audio_048.mp3,validation
rattus norvegicus,project_echo_bucket_3__Rat_Audio_062.mp3,validation
rattus norvegicus,project_echo_bucket_3__Rat_Audio_052.mp3,train
rattus norvegicus,project_echo_bucket_2__Rat_Audio_073.mp3,validation
rattus norvegicus,project_echo_bucket_2__Rat_Audio_050.mp3,train
rattus norvegicus,project_echo_bucket_2__Rat_Audio_069.mp3,test
rattus norvegicus,project_echo_bucket_3__Rat_Audio_067.mp3,test
rattus norvegicus,project_echo_bucket_3__Rat_Audio_035.mp3,train
rattus norvegicus,project_echo_bucket_2__Rat_Audio_036.mp3,train
rattus norvegicus,project_echo_bucket_3__Rat_Audio_053.mp3,train
rattus norvegicus,project_echo_bucket_3__Rat_Audio_021.mp3,train
rattus norvegicus,project_echo_bucket_2__Rat_Audio_086.mp3,train
rattus norvegicus,project_echo_bucket_2__Rat_Audio_090.mp3,train
rattus norvegicus,project_echo_bucket_2__Rat_Audio_065.mp3,validation
rattus norvegicus,project_echo_bucket_3__Rat_Audio_055.mp3,validation
rattus norvegicus,project_echo_bucket_3__Rat_Audio_073.mp3,train
rattus norvegicus,project_echo_bucket_3__Rat_Audio_070.mp3,train
rattus norvegicus,project_echo_bucket_3__Rat_Audio_086.mp3,validation
rattus norvegicus,project_echo_bucket_3__Rat_Audio_050.mp3,train
rattus norvegicus,project_echo_bucket_2__Rat_Audio_003.mp3,train
rattus norvegicus,project_echo_bucket_3__Rat_Audio_084.mp3,validation
rattus norvegicus,project_echo_bucket_2__Rat_Audio_097.mp3,train
rattus norvegicus,project_echo_bucket_3__region_2.549-4.548.mp3,validation
rattus norvegicus,project_echo_bucket_2__Rat_Audio_074.mp3,train
rattus norvegicus,project_echo_bucket_3__Rat_Audio_031.mp3,train
rattus norvegicus,project_echo_bucket_2__Rat_Audio_072.mp3,train
rattus norvegicus,project_echo_bucket_3__Rat_Audio_027.mp3,train
rattus norvegicus,project_echo_bucket_3__Rat_Audio_017.mp3,validation
rattus norvegicus,project_echo_bucket_3__region_5.847-7.846.mp3,validation
rattus norvegicus,project_echo_bucket_3__Rat_Audio_076.mp3,test
rattus norvegicus,project_echo_bucket_2__region_4.198-6.197.mp3,train
rattus norvegicus,project_echo_bucket_3__Rat_Audio_087.mp3,train
rattus norvegicus,project_echo_bucket_2__Rat_Audio_041.mp3,train
rattus norvegicus,project_echo_bucket_3__Rat_Audio_060.mp3,train
rattus norvegicus,project_echo_bucket_3__Rat_Audio_061.mp3,train
rattus norvegicus,project_echo_bucket_2__region_0.200-2.199.mp3,train
rattus norvegicus,project_echo_bucket_3__Rat_Audio_082.mp3,train
rattus norvegicus,project_echo_bucket_2__Rat_Audio_068.mp3,validation
rattus norvegicus,project_echo_bucket_3__region_2.649-4.648.mp3,train
rattus norvegicus,project_echo_bucket_3__region_2.449-4.448.mp3,validation
rattus norvegicus,project_echo_bucket_2__Rat_Audio_078.mp3,train
rattus norvegicus,project_echo_bucket_2__region_0.500-2.249.mp3,test
rattus norvegicus,project_echo_bucket_2__Rat_Audio_024.mp3,validation
rattus norvegicus,project_echo_bucket_2__Rat_Audio_092.mp3,train
rattus norvegicus,project_echo_bucket_2__Rat_Audio_021.mp3,train
rattus norvegicus,project_echo_bucket_3__region_8.196-10.000.mp3,test
rattus norvegicus,project_echo_bucket_3__Rat_Audio_091.mp3,train
rattus norvegicus,project_echo_bucket_2__Rat_Audio_061.mp3,train
rattus norvegicus,project_echo_bucket_2__Rat_Audio_098.mp3,train
rattus norvegicus,project_echo_bucket_2__Rat_Audio_017.mp3,train
rattus norvegicus,project_echo_bucket_3__Rat_Audio_094.mp3,train
rattus norvegicus,project_echo_bucket_2__Rat_Audio_020.mp3,train
rattus norvegicus,project_echo_bucket_3__region_4.198-6.197.mp3,train
